AIXE-SUR-VIENNE,87700,WK001,VECT
AMBAZAC,87240,WK002,VECT
ARNAC-LA-POSTE,87160,WL003,VECT
AUGNE,87120,WK004,VECT
AUREIL,87220,WK005,VECT
AZAT-LE-RIS,87360,WL006,VECT
BALLEDENT,87290,WL007,VECT
BEAUMONT-DU-LAC,87120,WK009,VECT
BELLAC,87300,WL011,VECT
BERNEUIL,87300,WL012,VECT
BERSAC-SUR-RIVALIER,87370,WK013,VECT
BESSINES SUR GARTEMPE,87250,WK014,VECT
BEYNAC,87700,WK015,VECT
BLANZAC,87300,WL017,VECT
BLOND,87300,WL018,VECT
BOISSEUIL,87220,WK019,VECT
BONNAC-LA-COTE,87270,WK020,VECT
BOSMIE-L AIGUILLE,87110,WK021,VECT
BREUILAUFA,87300,WK022,VECT
BUJALEUF,87460,WK024,VECT
BURGNAC,87800,WK025,VECT
BUSSIERE-BOFFY,87330,WL026,VECT
BUSSIERE-GALANT,87230,WK027,VECT
BUSSIERE-POITEVINE,87320,WL028,VECT
CHAILLAC-SUR-VIENNE,87200,WK030,VECT
CHALUS,87230,WK032,VECT
CHAMBORET,87140,WK033,VECT
CHAMPAGNAC-LA-RIVIERE,87150,WK034,VECT
CHAMPNETERY,87400,WK035,VECT
CHAMPSAC,87230,WK036,VECT
CHAPTELAT,87270,WK038,VECT
CHATEAU-CHERVIX,87380,WK039,VECT
CHATEAUNEUF-LA-FORET,87130,WK040,VECT
CHATEAUPONSAC,87290,WL041,VECT
CHEISSOUX,87460,WK043,VECT
CHERONNAC,87600,WK044,VECT
CIEUX,87520,WK045,VECT
COGNAC LA FORET,87310,WK046,VECT
COMPREIGNAC,87140,WK047,VECT
CONDAT-SUR-VIENNE,87920,WK048,VECT
COUSSAC-BONNEVAL,87500,WK049,VECT
COUZEIX,87270,WK050,VECT
CROIX-SUR-GARTEMPE (LA),87210,WL052,VECT
CROMAC,87160,WL053,VECT
CUSSAC,87150,WK054,VECT
DARNAC,87320,WL055,VECT
DINSAC,87210,WL056,VECT
DOMPIERRE-LES-EGLISES,87190,WL057,IMAG
DOMPS,87120,WK058,VECT
DOURNAZAC,87230,WK060,VECT
DROUX,87190,WL061,VECT
EYBOULEUF,87400,WK062,VECT
EYJEAUX,87220,WK063,VECT
EYMOUTIERS,87120,WK064,VECT
FEYTIAT,87220,WK065,VECT
FLAVIGNAC,87230,WK066,VECT
FOLLES,87250,WK067,VECT
FROMENTAL,87250,WK068,VECT
GAJOUBERT,87330,WL069,VECT
GLANDON,87500,WK071,VECT
GLANGES,87380,WK072,VECT
GORRE,87310,WK073,VECT
ISLE,87170,WK075,VECT
JABREILLES-LES-BORDES,87370,WK076,VECT
JANAILHAC,87800,WK077,VECT
JAVERDAT,87520,WK078,VECT
JOUAC,87890,WL080,VECT
JOURGNAC,87800,WK081,VECT
LA BAZEUGE,87210,WL008,VECT
LA CHAPELLE-MONTBRANDEIX,87440,WK037,VECT
LA CROISILLE-SUR-BRIANCE,87130,WK051,VECT
LA GENEYTOUSE,87400,WK070,VECT
LA JONCHERE ST MAURICE,87340,WK079,VECT
LA MEYZE,87800,WK096,VECT
LA PORCHERIE,87380,WK120,VECT
LA ROCHE L ABEILLE,87800,WK127,VECT
LADIGNAC-LE-LONG,87500,WK082,VECT
LAURIERE,87370,WK083,VECT
LAVIGNAC,87230,WK084,VECT
LE BUIS,87140,WK023,VECT
LE CHALARD,87500,WK031,VECT
LE CHATENET EN DOGNON,87400,WK042,VECT
LE DORAT,87210,WL059,VECT
LE PALAIS SUR VIENNE,87410,WK113,VECT
LE VIGEN,87110,WK205,VECT
LES BILLANGES,87340,WK016,VECT
LES CARS,87230,WK029,VECT
LES GRANDS CHEZEAUX,87160,WL074,VECT
LES SALLES-LAVAUGUYON,87440,WK189,VECT
LIMOGES,87000,WK085,VECT
LINARDS,87130,WK086,VECT
LUSSAC-LES-EGLISES,87360,WL087,VECT
MAGNAC-BOURG,87380,WK088,VECT
MAGNAC-LAVAL,87190,WL089,VECT
MAILHAC-SUR-BENAIZE,87160,WL090,VECT
MAISONNAIS-SUR-TARDOIRE,87440,WK091,VECT
MARVAL,87440,WK092,VECT
MASLEON,87130,WK093,VECT
MEILHAC,87800,WK094,VECT
MEUZAC,87380,WK095,VECT
MEZIERES-SUR-ISSOIRE,87330,WL097,VECT
MOISSANNES,87400,WK099,VECT
MONTROL-SENARD,87330,WL100,VECT
MORTEMART,87330,WL101,VECT
NANTIAT,87140,WK103,VECT
NEDDE,87120,WK104,VECT
NEUVIC-ENTIER,87130,WK105,VECT
NEXON,87800,WK106,VECT
NIEUL,87510,WK107,VECT
NOUIC,87330,WL108,VECT
ORADOUR-SAINT-GENEST,87210,WL109,VECT
ORADOUR-SUR-GLANE,87520,WK110,VECT
ORADOUR-SUR-VAYRES,87150,WK111,VECT
PAGEAS,87230,WK112,VECT
PANAZOL,87350,WK114,VECT
PENSOL,87440,WK115,VECT
PEYRAT-DE-BELLAC,87300,WL116,VECT
PEYRAT-LE-CHATEAU,87470,WK117,VECT
PEYRILHAC,87510,WK118,VECT
PIERRE-BUFFIERE,87260,WK119,VECT
RANCON,87290,WL121,VECT
RAZES,87640,WK122,VECT
REMPNAT,87120,WK123,VECT
RILHAC RANCON,87570,WK125,VECT
RILHAC-LASTOURS,87800,WK124,VECT
ROUSSAC,87140,WL128,VECT
ROYERES,87400,WK129,VECT
ROZIERS-SAINT-GEORGES,87130,WK130,VECT
SAILLAT-SUR-VIENNE,87720,WK131,VECT
SAINT JEAN LIGOURE,87260,WK151,VECT
SAINT JUNIEN,87200,WK154,VECT
SAINT PAUL,87260,WK174,VECT
SAINT-AMAND-LE-PETIT,87120,WK132,VECT
SAINT-AMAND-MAGNAZEIX,87290,WL133,VECT
SAINT-AUVENT,87310,WK135,VECT
SAINT-BARBANT,87330,WL136,VECT
SAINT-BAZILE,87150,WK137,VECT
SAINT-BONNET-BRIANCE,87260,WK138,VECT
SAINT-BONNET-DE-BELLAC,87300,WL139,VECT
SAINT-BRICE-SUR-VIENNE,87200,WK140,VECT
SAINT-CYR,87310,WK141,VECT
SAINT-DENIS-DES-MURS,87400,WK142,VECT
SAINTE-ANNE-SAINT-PRIEST,87120,WK134,VECT
SAINTE-MARIE-DE-VAUX,87420,WK162,VECT
SAINT-GENCE,87510,WK143,VECT
SAINT-GENEST-SUR-ROSELLE,87260,WK144,VECT
SAINT-GEORGES-LES-LANDES,87160,WL145,VECT
SAINT-GERMAIN-LES-BELLES,87380,WK146,VECT
SAINT-GILLES-LES-FORETS,87130,WK147,VECT
SAINT-HILAIRE-BONNEVAL,87260,WK148,VECT
SAINT-HILAIRE-LA-TREILLE,87190,WL149,VECT
SAINT-HILAIRE-LES-PLACES,87800,WK150,VECT
SAINT-JOUVENT,87510,WK152,VECT
SAINT-JULIEN-LE-PETIT,87460,WK153,VECT
SAINT-JUNIEN-LES-COMBES,87300,WL155,VECT
SAINT-JUST-LE-MARTEL,87590,WK156,VECT
SAINT-LAURENT-LES-EGLISES,87240,WK157,VECT
SAINT-LAURENT-SUR-GORRE,87310,WK158,VECT
SAINT-LEGER-LA-MONTAGNE,87340,WK159,VECT
SAINT-LEGER-MAGNAZEIX,87190,WL160,IMAG
SAINT-MARTIAL-SUR-ISOP,87330,WL163,VECT
SAINT-MARTIN-DE-JUSSAC,87200,WK164,VECT
SAINT-MARTIN-LE-MAULT,87360,WL165,VECT
SAINT-MARTIN-LE-VIEUX,87700,WK166,VECT
SAINT-MARTIN-TERRESSUS,87400,WK167,VECT
SAINT-MATHIEU,87440,WK168,VECT
SAINT-MAURICE-LES-BROUSSES,87800,WK169,VECT
SAINT-MEARD,87130,WK170,VECT
SAINT-OUEN-SUR-GARTEMPE,87300,WL172,VECT
SAINT-PARDOUX,87250,WK173,VECT
SAINT-PRIEST-LIGOURE,87800,WK176,VECT
SAINT-PRIEST-SOUS-AIXE,87700,WK177,VECT
SAINT-PRIEST-TAURION,87480,WK178,VECT
SAINT-SORNIN-LA-MARCHE,87210,WL179,VECT
SAINT-SORNIN-LEULAC,87290,WL180,IMAG
SAINT-SULPICE-LAURIERE,87370,WK181,VECT
SAINT-SULPICE-LES-FEUILLES,87160,WL182,VECT
SAINT-SYLVESTRE,87240,WK183,VECT
SAINT-SYMPHORIEN-SUR-COUZE,87140,WL184,VECT
SAINT-VICTURNIEN,87420,WK185,VECT
SAINT-VITTE-SUR-BRIANCE,87380,WK186,VECT
SAINT-YRIEIX-SOUS-AIXE,87700,WK188,VECT
SAUVIAT-SUR-VIGE,87400,WK190,VECT
SEREILHAC,87620,WK191,VECT
SOLIGNAC,87110,WK192,VECT
ST YRIEIX LA PERCHE,87500,WK187,VECT
ST-LEONARD-DE-NOBLAT,87400,WK161,VECT
SURDOUX,87130,WK193,VECT
SUSSAC,87130,WK194,VECT
TERSANNES,87360,WL195,VECT
