COLIGNY,01270,42108,VECT
COLLONGES,01550,40109,VECT
COLOMIEU,01300,40110,VECT
CONAND,01230,40111,VECT
CONDAMINE-LA-DOYE,01430,40112,VECT
CONDEISSIAT,01400,41113,VECT
CONFORT,01200,40114,VECT
CONFRANCON,01310,42115,VECT
CONTREVOZ,01300,40116,VECT
CONZIEU,01300,40117,VECT
CORBONOD,01420,40118,VECT
CORCELLES,01110,40119,VECT
CORLIER,01110,40121,VECT
CORMARANCHE-EN-BUGEY,01110,40122,VECT
CORMORANCHE-SUR-SAONE,01290,42123,VECT
CORMOZ,01560,42124,VECT
CORVEISSIAT,01250,42125,VECT
COURMANGOUX,01370,42127,VECT
COURTES,01560,42128,VECT
CRANS,01320,41129,VECT
CRAS-SUR-REYSSOUZE,01340,42130,VECT
CRESSIN-ROCHEFORT,01350,40133,VECT
CROTTET,01290,42134,VECT
CROZET,01170,40135,VECT
CRUZILLES-LES-MEPILLAT,01290,42136,VECT
CULOZ,01350,40138,VECT
CURCIAT-DONGALON,01560,42139,VECT
CURTAFOND,01310,42140,VECT
CUZIEU,01300,40141,VECT
DAGNEUX,01120,41142,VECT
DIVONNE-LES-BAINS,01220,40143,VECT
DOMMARTIN,01380,42144,VECT
DOMPIERRE-SUR-CHALARONNE,01400,41146,VECT
DOMPIERRE-SUR-VEYLE,01240,42145,VECT
DOMSURE,01270,42147,VECT
DORTAN,01590,40148,VECT
DOUVRES,01500,40149,VECT
DROM,01250,42150,VECT
DRUILLAT,01160,42151,VECT
ECHALLON,01130,40152,VECT
ECHENEVEX,01170,40153,VECT
ETREZ,01340,42154,VECT
EVOSGES,01230,40155,VECT
FARAMANS,01800,41156,VECT
FAREINS,01480,41157,VECT
FARGES,01550,40158,VECT
FEILLENS,01570,42159,VECT
FERNEY-VOLTAIRE,01210,40160,VECT
FLAXIEU,01350,40162,VECT
FOISSIAT,01340,42163,VECT
FRANCHELEINS,01090,41165,VECT
FRANS,01480,41166,VECT
GARNERANS,01140,42167,VECT
GENOUILLEUX,01090,42169,VECT
GEOVREISSET,01100,40171,VECT
GERMAGNAT,01250,42172,VECT
GEX,01170,40173,VECT
GIRON,01130,40174,VECT
GORREVOD,01190,42175,VECT
GRAND-ABERGEMENT (LE),01260,40176,VECT
GRAND-CORENT,01250,42177,VECT
GRIEGES,01290,42179,VECT
GRILLY,01220,40180,VECT
GROISSIAT,01100,40181,VECT
GROSLEE,01680,40182,VECT
GUEREINS,01090,42183,VECT
HAUTECOURT-ROMANECHE,01250,42184,VECT
HAUTEVILLE-LOMPNES,01110,40185,VECT
HOSTIAZ,01110,40186,VECT
HOTONNES,01260,40187,VECT
ILLIAT,01140,42188,VECT
INJOUX-GENISSIAT,01200,40189,VECT
INNIMOND,01680,40190,VECT
IZENAVE,01430,40191,VECT
IZERNORE,01580,40192,VECT
IZIEU,01300,40193,VECT
JASSANS-RIOTTIER,01480,41194,VECT
JASSERON,01250,42195,VECT
JAYAT,01340,42196,VECT
JOURNANS,01250,42197,VECT
JOYEUX,01800,41198,VECT
JUJURIEUX,01640,40199,VECT
LA BOISSE,01120,41049,VECT
LA BURBANCHE,01510,40066,VECT
LA CHAPELLE DU CHATELARD,01240,41085,VECT
LA TRANCLIERE,01160,42425,VECT
LABALME,01450,40200,VECT
L&#039;ABERGEMENT-CLEMENCIA,01400,41001,VECT
LAGNIEU,01150,40202,VECT
LAIZ,01290,42203,VECT
LALLEYRIAT,01130,40204,VECT
LANCRANS,01200,40205,VECT
LANTENAY,01430,40206,VECT
LAPEYROUSE,01330,41207,VECT
LAVOURS,01350,40208,VECT
LE MONTELLIER,01800,41260,VECT
LE PLANTAY,01330,41299,VECT
LE POIZAT,01130,40300,VECT
LEAZ,01200,40209,VECT
LELEX,01410,40210,VECT
LENT,01240,42211,VECT
LES NEYROLLES,01130,40274,VECT
LESCHEROUX,01560,42212,VECT
LEYMENT,01150,40213,VECT
LEYSSARD,01450,40214,VECT
LHOPITAL,01420,40215,VECT
LHUIS,01680,40216,VECT
LOCHIEU,01260,40218,VECT
LOMPNAS,01680,40219,VECT
LOMPNIEU,01260,40221,VECT
LOYETTES,01360,40224,VECT
LURCY,01090,41225,VECT
MAGNIEU,01300,40227,VECT
MAILLAT,01430,40228,VECT
MALAFRETAZ,01340,42229,VECT
MANTENAY-MONTLIN,01560,42230,VECT
MANZIAT,01570,42231,VECT
MARBOZ,01851,42232,VECT
MARCHAMP,01680,40233,VECT
MARIGNIEU,01300,40234,VECT
MARLIEUX,01240,41235,VECT
MARSONNAS,01340,42236,VECT
MARTIGNAT,01100,40237,VECT
MASSIEUX,01600,41238,VECT
MASSIGNIEU-DE-RIVES,01300,40239,VECT
MATAFELON-GRANGES,01580,40240,VECT
MEILLONNAS,01370,42241,VECT
MERIGNAT,01450,40242,VECT
MESSIMY SUR SAONE,01480,41243,VECT
MEXIMIEUX,01800,41244,VECT
MEZERIAT,01660,41246,VECT
MIJOUX,01410,40247,VECT
MIONNAY,01390,41248,VECT
MIRIBEL,01700,41249,VECT
MISERIEUX,01600,41250,VECT
MOGNENEINS,01140,42252,VECT
MONTAGNAT,01250,42254,VECT
MONTAGNIEU,01470,40255,VECT
MONTANGES,01200,40257,VECT
MONTCEAUX,01090,42258,VECT
MONTCET,01310,42259,VECT
MONTHIEUX,01390,41261,VECT
MONTLUEL,01120,41262,VECT
MONTMERLE-SUR-SAONE,01090,42263,VECT
MONTRACOL,01310,42264,VECT
MONTREAL LA CLUSE,01460,40265,VECT
MONTREVEL-EN-BRESSE,01340,42266,VECT
MURS-ET-GELIGNIEUX,01300,40268,VECT
NANTUA,01130,40269,VECT
NATTAGES,01300,40271,VECT
NEUVILLE-LES-DAMES,01400,41272,VECT
NEUVILLE-SUR-AIN,01160,42273,VECT
NEYRON,01700,41275,VECT
NIEVROZ,01120,41276,VECT
NIVOLLET-MONTGRIFFON,01230,40277,VECT
NURIEUX-VOLOGNAT,01460,40267,VECT
ONCIEU,01230,40279,VECT
ORDONNAZ,01510,40280,VECT
ORNEX,01210,40281,VECT
OUTRIAZ,01430,40282,VECT
OYONNAX,01100,40283,VECT
OZAN,01190,42284,VECT
PARCIEUX,01600,41285,VECT
PARVES,01300,40286,VECT
PERON,01630,40288,VECT
PERONNAS,01960,42289,VECT
PEROUGES,01800,41290,VECT
PERREX,01540,42291,VECT
PETIT-ABERGEMENT (LE),01260,40292,VECT
PEYRIAT,01430,40293,VECT
PEYRIEU,01300,40294,VECT
PEYZIEUX-SUR-SAONE,01140,42295,VECT
PIRAJOUX,01270,42296,VECT
PIZAY,01120,41297,VECT
PLAGNE,01130,40298,VECT
POLLIAT,01310,42301,VECT
POLLIEU,01350,40302,VECT
PONCIN,01450,40303,VECT
PONT-D AIN,01160,42304,VECT
PONT-DE-VAUX,01190,42305,VECT
PONT-DE-VEYLE,01290,42306,VECT
PORT,01460,40307,VECT
POUGNY,01550,40308,VECT
POUILLAT,01250,42309,VECT
PREMEYZEL,01300,40310,VECT
PREMILLIEU,01110,40311,VECT
PRESSIAT,01370,42312,VECT
PREVESSIN-MOENS,01280,40313,VECT
PRIAY,01160,42314,VECT
PUGIEU,01510,40316,VECT
RAMASSE,01250,42317,VECT
RANCE,01390,41318,VECT
RELEVANT,01990,41319,VECT
REPLONGES,01750,42320,VECT
REVONNAS,01250,42321,VECT
REYRIEUX,01600,41322,VECT
REYSSOUZE,01190,42323,VECT
RIGNIEUX-LE-FRANC,01800,41325,VECT
ROMANS,01400,41328,VECT
ROSSILLON,01510,40329,VECT
RUFFIEU,01260,40330,VECT
SAINT-ALBAN,01450,40331,VECT
SAINT-ANDRE-D HUIRIAT,01290,42334,VECT
SAINT-ANDRE-DE-BAGE,01380,42332,VECT
SAINT-ANDRE-DE-CORCY,01390,41333,VECT
SAINT-ANDRE-LE-BOUCHOUX,01240,41335,VECT
SAINT-ANDRE-SUR-VIEUX-JONC,01960,42336,VECT
SAINT-BENIGNE,01190,42337,VECT
SAINT-BENOIT,01300,40338,VECT
SAINT-BERNARD,01600,41339,VECT
SAINT-CYR-SUR-MENTHON,01380,42343,VECT
SAINT-DENIS-EN-BUGEY,01500,40345,VECT
SAINT-DENIS-LES-BOURG,01000,42344,VECT
SAINT-DIDIER-D AUSSIAT,01340,42346,VECT
SAINT-DIDIER-DE-FORMANS,01600,41347,VECT
SAINT-DIDIER-SUR-CHALARONNE,01140,42348,VECT
SAINTE-CROIX,01120,41342,VECT
SAINTE-EUPHEMIE,01600,41353,VECT
SAINTE-JULIE,01150,40366,VECT
SAINT-ELOI,01800,41349,VECT
SAINTE-OLIVE,01330,41382,VECT
SAINT-ETIENNE-DU-BOIS,01370,42350,VECT
SAINT-GENIS-SUR-MENTHON,01380,42355,VECT
SAINT-GEORGES-SUR-RENOM,01400,41356,VECT
SAINT-GERMAIN-SUR-RENOM,01240,41359,VECT
SAINT-JEAN-DE-NIOST,01800,41361,VECT
SAINT-JEAN-DE-THURIGNEUX,01390,41362,VECT
SAINT-JEAN-LE-VIEUX,01640,40363,VECT
SAINT-JEAN-SUR-REYSSOUZE,01560,42364,VECT
SAINT-JEAN-SUR-VEYLE,01290,42365,VECT
SAINT-JULIEN-SUR-REYSSOUZE,01560,42367,VECT
SAINT-JULIEN-SUR-VEYLE,01540,41368,VECT
SAINT-JUST,01250,42369,VECT
SAINT-LAURENT-SUR-SAONE,01750,42370,VECT
SAINT-MARCEL-EN-DOMBES,01390,41371,VECT
SAINT-MARTIN-DE-BAVEL,01510,40372,VECT
SAINT-MARTIN-DU-MONT,01160,42374,VECT
SAINT-MARTIN-LE-CHATEL,01310,42375,VECT
SAINT-MAURICE-DE-BEYNOST,01700,41376,VECT
SAINT-MAURICE-DE-GOURDANS,01800,41378,VECT
SAINT-MAURICE-DE-REMENS,01500,40379,VECT
SAINT-NIZIER-LE-BOUCHOUX,01560,42380,VECT
SAINT-NIZIER-LE-DESERT,01320,41381,VECT
SAINT-PAUL-DE-VARAX,01240,41383,VECT
SAINT-RAMBERT-EN-BUGEY,01230,40384,VECT
SAINT-REMY,01310,42385,VECT
SAINT-SORLIN-EN-BUGEY,01150,40386,VECT
SAINT-SULPICE,01340,42387,VECT
SAINT-TRIVIER-DE-COURTES,01560,42388,VECT
SAINT-TRIVIER-SUR-MOIGNANS,01990,41389,VECT
SAINT-VULBAS,01150,40390,VECT
SALAVRE,01270,42391,VECT
SAMOGNAT,01580,40392,VECT
SANDRANS,01400,41393,VECT
SAULT-BRENAZ,01150,40396,VECT
SAUVERNY,01220,40397,VECT
SAVIGNEUX,01480,41398,VECT
SEGNY,01170,40399,VECT
SEILLONNAZ,01470,40400,VECT
SERGY,01630,40401,VECT
SERMOYER,01190,42402,VECT
SERRIERES-DE-BRIORD,01470,40403,VECT
SERRIERES-SUR-AIN,01450,40404,VECT
SERVAS,01960,42405,VECT
SERVIGNAT,01560,42406,VECT
SEYSSEL,01420,40407,VECT
SIMANDRE-SUR-SURAN,01250,42408,VECT
SONGIEU,01260,40409,VECT
SONTHONNAX-LA-MONTAGNE,01580,40410,VECT
SOUCLIN,01150,40411,VECT
ST ETIENNE-SUR-REYSSOUZE,01190,42352,VECT
ST-BOIS,01300,40340,VECT
ST-CHAMP,01300,40341,VECT
ST-ETIENNE-SUR-CHALARONNE,01140,42351,VECT
ST-GENIS-POUILLY,01630,40354,VECT
ST-GERMAIN-DE-JOUX,01130,40357,VECT
ST-GERMAIN-LES-PAROISSES,01300,40358,VECT
ST-JEAN-DE-GONVILLE,01630,40360,VECT
ST-MARTIN-DU-FRESNE,01430,40373,VECT
SULIGNAT,01400,41412,VECT
SURJOUX,01420,40413,VECT
SUTRIEU,01260,40414,VECT
TALISSIEU,01510,40415,VECT
TENAY,01230,40416,VECT
THEZILLIEU,01110,40417,VECT
THIL,01120,41418,VECT
THOIRY,01710,40419,VECT
THOISSEY,01140,42420,VECT
TORCIEU,01230,40421,VECT
TOSSIAT,01250,42422,VECT
TOUSSIEUX,01600,41423,VECT
TRAMOYES,01390,41424,VECT
TREFFORT-CUISIAT,01370,42426,VECT
TREVOUX,01600,41427,VECT
VALEINS,01140,42428,VECT
VANDEINS,01660,41429,VECT
VARAMBON,01160,42430,VECT
VAUX-EN-BUGEY,01150,40431,VECT
VERJON,01270,42432,VECT
VERNOUX,01560,42433,VECT
VERSAILLEUX,01330,41434,VECT
VERSONNEX,01210,40435,VECT
VESANCY,01170,40436,VECT
VESCOURS,01560,42437,VECT
VESINES,01570,42439,VECT
VIEU,01260,40442,VECT
VIEU-D IZENAVE,01430,40441,VECT
VILLARS-LES-DOMBES,01330,41443,VECT
VILLEBOIS,01150,40444,VECT
VILLEMOTIER,01270,42445,VECT
VILLENEUVE,01480,41446,VECT
VILLEREVERSURE,01250,42447,VECT
VILLES,01200,40448,VECT
VILLETTE-SUR-AIN,01320,41449,VECT
VILLIEU-LOYES-MOLLON,01800,41450,VECT
VIRIAT,01440,42451,VECT
VIRIEU-LE-GRAND,01510,40452,VECT
VIRIEU-LE-PETIT,01260,40453,VECT
VIRIGNIN,01300,40454,VECT
VONGNES,01350,40456,VECT
VONNAS,01540,41457,VECT
