ABREST,03200,4L001,VECT
AGONGES,03210,4K002,IMAG
AINAY LE CHATEAU,03360,4M003,VECT
ANDELAROCHE,03120,4L004,VECT
ARCHIGNAT,03380,4M005,IMAG
ARFEUILLES,03120,4L006,IMAG
ARPHEUILLES-SAINT-PRIEST,03420,4M007,IMAG
ARRONNES,03250,4L008,IMAG
AUBIGNY,03460,4K009,VECT
AUDES,03190,4M010,IMAG
AUROUER,03460,4K011,VECT
AUTRY-ISSARDS,03210,4K012,IMAG
AVERMES,03000,4K013,VECT
AVRILLY,03130,4K014,IMAG
BAGNEUX,03460,4K015,VECT
BARBERIER,03140,4L016,IMAG
BARRAIS-BUSSOLLES,03120,4L017,VECT
BAYET,03500,4L018,IMAG
BEAULON,03230,4K019,IMAG
BEAUNE-D ALLIER,03390,4M020,VECT
BEGUES,03800,4L021,IMAG
BELLENAVES,03330,4L022,IMAG
BELLERIVE SUR ALLIER,03700,4L023,VECT
BERT,03130,4K024,VECT
BESSAY SUR ALLIER,03340,4K025,VECT
BESSON,03210,4K026,VECT
BEZENET,03170,4M027,IMAG
BILLEZOIS,03120,4L028,VECT
BILLY,03260,4L029,VECT
BIOZAT,03800,4L030,IMAG
BIZENEUILLE,03170,4M031,IMAG
BLOMARD,03390,4M032,VECT
BOST,03300,4L033,VECT
BOUCE,03150,4L034,IMAG
BOURBON-L ARCHAMBAULT,03160,4K036,VECT
BRAIZE,03360,4M037,IMAG
BRANSAT,03500,4L038,IMAG
BRESNAY,03210,4K039,VECT
BRESSOLLES,03000,4K040,VECT
BROUT-VERNET,03110,4L043,IMAG
BRUGHEAS,03700,4L044,VECT
BUSSET,03270,4L045,VECT
BUXIERES-LES-MINES,03440,4K046,IMAG
CERILLY,03350,4M048,IMAG
CESSET,03500,4L049,IMAG
CHAMBERAT,03370,4M051,IMAG
CHAMBLET,03170,4M052,VECT
CHANTELLE,03140,4L053,IMAG
CHAPEAU,03340,4K054,VECT
CHAPPES,03390,4M058,VECT
CHAREIL-CINTRAT,03140,4L059,IMAG
CHARMEIL,03110,4L060,VECT
CHARMES,03800,4L061,IMAG
CHARROUX,03140,4L062,IMAG
CHASSENARD,03510,4K063,VECT
CHATEAU-SUR-ALLIER,03320,4K064,IMAG
CHATEL-DE-NEUVRE,03500,4K065,IMAG
