ADRIERS,86430,WC001,VECT
AMBERRE,86110,WA002,VECT
ANCHE,86700,WA003,VECT
ANGLES-SUR-L ANGLIN,86260,WC004,VECT
ANGLIERS,86330,WA005,VECT
ANTIGNY,86310,WC006,VECT
ANTRAN,86100,WB007,VECT
ARCAY,86200,WA008,VECT
ARCHIGNY,86210,WB009,VECT
ASLONNES,86340,WA010,VECT
ASNIERES-SUR-BLOUR,86430,WC011,VECT
ASNOIS,86250,WA012,VECT
AULNAY,86330,WA013,VECT
AVAILLES LIMOUZINE,86460,WA015,VECT
AVAILLES-EN-CHATELLERAULT,86530,WB014,VECT
AVANTON,86170,WA016,VECT
AYRON,86190,WA017,VECT
BASSES,86200,WA018,VECT
BEAUMONT,86490,WB019,VECT
BELLEFONDS,86210,WB020,VECT
BENASSAY,86470,WA021,VECT
BERRIE,86120,WA022,VECT
BERTHEGON,86420,WA023,VECT
BERUGES,86190,WA024,VECT
BETHINES,86310,WC025,VECT
BEUXES,86120,WA026,VECT
BIARD,86580,WA027,VECT
BIGNOUX,86800,WA028,VECT
BLANZAY,86400,WA029,VECT
BLASLAY,86170,WA030,VECT
BONNES,86300,WA031,VECT
BONNEUIL-MATOURS,86210,WB032,VECT
BOURESSE,86410,WC034,VECT
BOURG-ARCHAMBAULT,86390,WC035,VECT
BOURNAND,86120,WA036,VECT
BRIGUEIL-LE-CHANTRE,86290,WC037,VECT
BRION,86160,WA038,VECT
BRUX,86510,WA039,VECT
BUXEROLLES,86180,WA041,VECT
BUXEUIL,37160,WB042,VECT
CEAUX-EN-COUHE,86700,WA043,VECT
CEAUX-EN-LOUDUN,86200,WA044,VECT
CELLE-L&#039;EVESCAULT,86600,WA045,VECT
CENON-SUR-VIENNE,86530,WB046,VECT
CERNAY,86140,WB047,VECT
CHABOURNAY,86380,WA048,VECT
CHALAIS,86200,WA049,VECT
CHALANDRAY,86190,WA050,VECT
CHAMPAGNE-LE-SEC,86510,WA051,VECT
CHAMPAGNE-SAINT-HILAIRE,86160,WA052,VECT
CHAMPIGNY-LE-SEC,86170,WA053,VECT
CHAMPNIERS,86400,WA054,VECT
CHARRAIS,86170,WA060,VECT
CHARROUX,86250,WA061,VECT
CHASSENEUIL-DU-POITOU,86360,WA062,VECT
CHATAIN,86250,WA063,VECT
CHATEAU-GARNIER,86350,WA064,VECT
CHATEAU-LARCHER,86370,WA065,VECT
CHATELLERAULT,86100,WB066,VECT
CHATILLON,86700,WA067,VECT
CHAUNAY,86510,WA068,VECT
CHAUVIGNY,86300,WC070,VECT
CHENECHE,86380,WA071,VECT
CHENEVELLES,86450,WB072,VECT
CHERVES,86170,WA073,VECT
CHIRE-EN-MONTREUIL,86190,WA074,VECT
CHOUPPES,86110,WA075,VECT
CISSE,86170,WA076,VECT
CIVAUX,86320,WC077,VECT
CIVRAY,86400,WA078,VECT
CLOUE,86600,WA080,VECT
COLOMBIERS,86490,WB081,VECT
COUHE,86700,WA082,VECT
COULOMBIERS,86600,WA083,VECT
COULONGES,86290,WC084,VECT
COUSSAY,86110,WA085,VECT
COUSSAY-LES-BOIS,86270,WB086,VECT
CRAON,86110,WA087,VECT
CROUTELLE,86240,WA088,VECT
CUHON,86110,WA089,VECT
CURCAY-SUR-DIVE,86120,WA090,VECT
CURZAY SUR VONNE,86600,WA091,VECT
DANGE-SAINT-ROMAIN,86220,WB092,VECT
DERCE,86420,WA093,VECT
DIENNE,86410,WA094,VECT
DISSAY,86130,WA095,VECT
DOUSSAY,86140,WB096,VECT
FLEIX,86300,WC098,VECT
FLEURE,86340,WA099,VECT
FONTAINE-LE-COMTE,86240,WA100,VECT
FROZES,86190,WA102,VECT
GENCAY,86160,WA103,VECT
GENOUILLE,86250,WA104,VECT
GIZAY,86340,WA105,VECT
GLENOUZE,86200,WA106,VECT
GOUEX,86320,WC107,VECT
GUESNES,86420,WA109,VECT
HAIMS,86310,WC110,VECT
INGRANDES,86220,WB111,VECT
ITEUIL,86240,WA113,VECT
JARDRES,86800,WA114,VECT
JAUNAY-CLAN,86130,WA115,VECT
JAZENEUIL,86600,WA116,VECT
JOUHET,86500,WC117,VECT
JOURNET,86290,WC118,VECT
JOUSSE,86350,WA119,VECT
LA BUSSIERE,86310,WC040,VECT
LA CHAPELLE VIVIERS,86300,WC059,VECT
LA CHAPELLE-BATON,86250,WA055,VECT
LA CHAPELLE-MONTREUIL,86470,WA056,VECT
LA CHAPELLE-MOULIERE,86210,WA058,VECT
LA CHAUSSEE,86330,WA069,VECT
LA FERRIERE-AIROUX,86160,WA097,VECT
LA GRIMAUDIERE,86110,WA108,VECT
LA PUYE,86260,WB202,VECT
LA ROCHE POSAY,86270,WB207,VECT
LA ROCHE RIGAULT,86200,WA079,VECT
LA TRIMOUILLE,86290,WC273,VECT
