AIGNE,72650,S0001,VECT
AILLIERES BEAUVOIR,72600,S2002,VECT
ALLONNES,72700,S0003,VECT
AMNE EN CHAMPAGNE,72540,S0004,VECT
ANCINNES,72610,S2005,VECT
ARCONNAY,72610,S2006,VECT
ARDENAY SUR MERIZE,72370,S0007,VECT
ARNAGE,72230,S0008,VECT
ARTHEZE,72270,S1009,VECT
ASNIERES SUR VEGRE,72430,S1010,VECT
ASSE LE BOISNE,72130,S2011,VECT
ASSE LE RIBOUL,72170,S2012,VECT
AUBIGNE RACAN,72800,S0013,VECT
AUVERS LE HAMON,72300,S1016,VECT
AUVERS SOUS MONTFAUCON,72540,S0017,VECT
AVESNES EN SAOSNOIS,72260,S2018,VECT
AVESSE,72350,S0019,VECT
AVEZE,72400,S2020,VECT
AVOISE,72430,S1021,VECT
BAILLEUL (LE),72200,S1022,VECT
BALLON,72290,S0023,VECT
BAZOGE (LA),72650,S0024,VECT
BAZOUGES SUR LE LOIR,72200,S1025,VECT
BEAUFAY,72110,S0026,VECT
BEAUMONT PIED DE BOEUF,72500,S0028,VECT
BEAUMONT SUR DEME,72340,S0027,VECT
BEAUMONT SUR SARTHE,72170,S2029,VECT
BEILLE,72160,S2031,VECT
BERFAY,72320,S0032,VECT
BERNAY EN CHAMPAGNE,72240,S0033,VECT
BERUS,72610,S2034,VECT
BESSE SUR BRAYE,72310,S0035,VECT
BETHON,72610,S2036,VECT
BLEVES,72600,S2037,VECT
BOESSE LE SEC,72400,S2038,VECT
BONNETABLE,72110,S2039,VECT
BOUER,72390,S2041,VECT
BOULOIRE,72440,S0042,VECT
BOURG LE ROI,72610,S2043,VECT
BOUSSE,72270,S1044,VECT
BRAINS SUR GEE,72550,S0045,VECT
BREIL SUR MERIZE (LE),72370,S0046,VECT
BRETTE LES PINS,72250,S0047,VECT
BRIOSNE LES SABLES,72110,S2048,VECT
BRUERE SUR LOIR (LA),72500,S1049,VECT
BRULON,72350,S0050,VECT
CERANS FOULLETOURTE,72330,S1051,VECT
CHAHAIGNES,72340,S0052,VECT
CHALLES,72250,S0053,VECT
CHAMPAGNE,72470,S0054,VECT
CHAMPFLEUR,72610,S2056,VECT
CHAMPROND,72320,S2057,VECT
CHANGE,72560,S0058,VECT
CHANTENAY VILLEDIEU,72430,S0059,VECT
CHAPELLE AUX CHOUX (LA),72800,S1060,VECT
CHAPELLE D ALIGNE (LA),72300,S1061,VECT
CHAPELLE GAUGAIN (LA),72310,S0063,VECT
CHAPELLE HUON (LA),72310,S0064,VECT
CHAPELLE SAINT AUBIN(LA),72650,S0065,VECT
CHAPELLE SAINT FRAY (LA),72240,S0066,VECT
CHARTRE SUR LE LOIR (LA),72340,S0068,VECT
CHASSE,72600,S2069,VECT
CHASSILLE,72540,S0070,VECT
CHATEAU L HERMITAGE,72510,S1072,VECT
CHATEAU-DU-LOIR,72500,S0071,VECT
CHAUFOUR NOTRE DAME,72550,S0073,VECT
CHEMIRE EN CHARNIE,72540,S0074,VECT
CHEMIRE LE GAUDIN,72210,S0075,VECT
CHENAY,72610,S2076,VECT
CHENU,72500,S1077,VECT
CHERANCE,72170,S2078,VECT
CHERISAY,72610,S2079,VECT
CHERRE,72400,S2080,VECT
CHERREAU,72400,S2081,VECT
CHEVILLE,72350,S0083,VECT
CLERMONT CREANS,72200,S1084,VECT
COGNERS,72310,S0085,VECT
COMMERVEIL,72600,S2086,VECT
CONFLANS SUR ANILLE,72120,S0087,VECT
CONGE SUR ORNE,72290,S2088,VECT
CONLIE,72240,S0089,VECT
CONNERRE,72160,S0090,VECT
CONTILLY,72600,S2091,VECT
CORMES,72400,S2093,VECT
COUDRECIEUX,72440,S0094,VECT
COULAINES,72190,S0095,VECT
COULANS SUR GEE,72550,S0096,VECT
COULOMBIERS,72130,S2097,VECT
COULONGE,72800,S0098,VECT
COURCEBOEUFS,72290,S0099,VECT
COURCELLES LA FORET,72270,S1100,VECT
COURCEMONT,72110,S0101,VECT
COURCIVAL,72110,S2102,VECT
COURDEMANCHE,72150,S0103,VECT
COURGAINS,72260,S2104,VECT
COURGENARD,72320,S2105,VECT
COURTILLERS,72300,S1106,VECT
CRANNES EN CHAMPAGNE,72540,S0107,VECT
CRE SUR LOIR,72200,S1108,VECT
CRISSE,72140,S0109,VECT
CROSMIERES,72200,S1110,VECT
CURES,72240,S0111,VECT
DANGEUL,72260,S2112,VECT
DEGRE,72550,S0113,VECT
DEHAULT,72400,S2114,VECT
DISSAY SOUS COURCILLON,72500,S0115,VECT
DISSE SOUS BALLON,72260,S2116,VECT
DISSE SOUS LE LUDE,72800,S1117,VECT
DOLLON,72390,S0118,VECT
DOMFRONT EN CHAMPAGNE,72240,S0119,VECT
DOUCELLES,72170,S2120,VECT
DOUILLET LE JOLY,72130,S2121,VECT
DUNEAU,72160,S2122,VECT
DUREIL,72270,S1123,VECT
ECOMMOY,72220,S0124,VECT
ECORPAIN,72120,S0125,VECT
EPINEU LE CHEVREUIL,72540,S0126,VECT
ETIVAL LES LE MANS,72700,S0127,VECT
EVAILLE,72120,S0128,VECT
FATINES,72470,S0129,VECT
FAY,72550,S0130,VECT
FERCE SUR SARTHE,72430,S0131,VECT
FILLE SUR SARTHE,72210,S0133,VECT
FLEE,72500,S0134,VECT
FONTAINE SAINT MARTIN (LA),72330,S1135,VECT
FONTENAY SUR VEGRE,72350,S0136,VECT
FRESNAY SUR SARTHE,72130,S2138,VECT
FYE,72610,S2139,VECT
GESNES LE GANDELIN,72130,S2141,VECT
GRAND LUCE (LE),72150,S0143,VECT
GRANDCHAMP,72610,S2142,VECT
GREEZ SUR ROC,72320,S2144,VECT
GREZ (LE),72140,S0145,VECT
GUECELARD,72230,S0146,VECT
GUIERCHE (LA),72380,S0147,VECT
JAUZE,72110,S2148,VECT
JOUE EN CHARNIE,72540,S0149,VECT
JOUE L ABBE,72380,S0150,VECT
JUIGNE SUR SARTHE,72300,S1151,VECT
JUILLE,72170,S2152,VECT
JUPILLES,72500,S0153,VECT
LA BOSSE,72400,S2040,VECT
LA CHAPELLE DU BOIS,72400,S2062,VECT
LA CHAPELLE SAINT-REMY,72160,S2067,VECT
LA FERTE-BERNARD,72400,S2132,VECT
LA FLECHE,72200,S1154,VECT
LA FRESNAYE-SUR-CHEDOUET,72600,S2137,VECT
LA MILESSE,72650,S0198,VECT
LAIGNE EN BELIN,72220,S0155,VECT
LAMNAY,72320,S2156,VECT
LAVARDIN,72240,S0157,VECT
LAVARE,72390,S0158,VECT
LAVENAY,72310,S0159,VECT
LAVERNAT,72500,S0160,VECT
LE CHEVAIN,72610,S2082,VECT
LE LUART,72390,S2172,VECT
LE MANS,72000,S0181,VECT
LE TRONCHET,72170,S2362,VECT
LES AULNEAUX,72600,S2015,VECT
LES MEES,72260,S2192,VECT
LHOMME,72340,S0161,VECT
LIGNIERES LA CARELLE,72610,S2162,VECT
LIGRON,72270,S1163,VECT
LIVET EN SAOSNOIS,72610,S2164,VECT
LOMBRON,72450,S0165,VECT
LONGNES,72540,S0166,VECT
LOUAILLES,72300,S1167,VECT
LOUE,72540,S0168,VECT
LOUPLANDE,72210,S0169,VECT
LOUVIGNY,72600,S2170,VECT
LOUZES,72600,S2171,VECT
LUCE SOUS BALLON,72290,S2174,VECT
LUCEAU,72500,S0173,VECT
LUCHE PRINGE,72800,S1175,VECT
LUDE (LE),72800,S1176,VECT
MAIGNE,72210,S0177,VECT
MAISONCELLES,72440,S0178,VECT
MALICORNE SUR SARTHE,72270,S1179,VECT
MAMERS,72600,S2180,VECT
MANSIGNE,72510,S1182,VECT
MARCON,72340,S0183,VECT
MAREIL EN CHAMPAGNE,72540,S0184,VECT
MAREIL SUR LOIR,72200,S1185,VECT
MARESCHE,72170,S2186,VECT
MARIGNE LAILLE,72220,S0187,VECT
MAROLLES LES BRAULTS,72260,S2189,VECT
MAROLLES LES ST CALAIS,72120,S0190,VECT
MAROLLETTE,72600,S2188,VECT
MAYET,72360,S0191,VECT
MELLERAY,72320,S2193,VECT
MEURCE,72170,S2194,VECT
MEZERAY,72270,S1195,VECT
MEZIERES SOUS LAVARDIN,72240,S0197,VECT
MEZIERES SUR PONTHOUIN,72290,S2196,VECT
MOITRON SUR SARTHE,72170,S2199,VECT
MONCE EN BELIN,72230,S0200,VECT
MONCE EN SAOSNOIS,72260,S2201,VECT
MONHOUDOU,72260,S2202,VECT
MONT SAINT JEAN,72140,S0211,VECT
MONTABON,72500,S0203,VECT
MONTAILLE,72120,S0204,VECT
MONTBIZOT,72380,S0205,VECT
MONTFORT LE GESNOIS,72450,S0241,VECT
MONTIGNY,72600,S2207,VECT
MONTMIRAIL,72320,S2208,VECT
MONTREUIL LE CHETIF,72130,S2209,VECT
MONTREUIL LE HENRI,72150,S0210,VECT
MOULINS LE CARBONNEL,72130,S2212,VECT
MULSANNE,72230,S0213,VECT
NAUVAY,72260,S2214,VECT
NEUFCHATEL EN SAOSNOIS,72600,S2215,VECT
NEUVILLALAIS,72240,S0216,VECT
NEUVILLE SUR SARTHE,72190,S0217,VECT
NEUVILLETTE EN CHARNIE,72140,S0218,VECT
NEUVY EN CHAMPAGNE,72240,S0219,VECT
NOGENT LE BERNARD,72110,S2220,VECT
NOGENT SUR LOIR,72500,S0221,VECT
NOTRE DAME DU PE,72300,S1232,VECT
NOUANS,72260,S2222,VECT
NOYEN SUR SARTHE,72430,S1223,VECT
NUILLE LE JALAIS,72370,S0224,VECT
OISSEAU LE PETIT,72610,S2225,VECT
OIZE,72330,S1226,VECT
PANON,72600,S2227,VECT
PARCE SUR SARTHE,72300,S1228,VECT
PARENNES,72140,S0229,VECT
PARIGNE L EVEQUE,72250,S0231,VECT
PARIGNE LE POLIN,72330,S0230,VECT
PERAY,72260,S2233,VECT
PEZE LE ROBERT,72140,S0234,VECT
PIACE,72170,S2235,VECT
PINCE,72300,S1236,VECT
PIRMIL,72430,S0237,VECT
PIZIEUX,72600,S2238,VECT
POILLE SUR VEGRE,72350,S0239,VECT
PONCE SUR LE LOIR,72340,S0240,VECT
PONTVALLAIN,72510,S1243,VECT
PRECIGNE,72300,S1244,VECT
PREVAL,72400,S2245,VECT
PREVELLES,72110,S2246,VECT
PRUILLE L EGUILLE,72150,S0248,VECT
