ADAST,65260,PK001,IMAG
ADE,65100,PK002,VECT
ADERVIELLE-POUCHERGUES,65240,PK003,IMAG
AGOS-VIDALOS,65400,PK004,VECT
ALLIER,65360,PK005,IMAG
ANCIZAN,65440,PK006,IMAG
ANDREST,65390,PK007,VECT
ANERES,65150,PK009,VECT
ANGOS,65690,PK010,IMAG
ANLA,65370,PK012,IMAG
ANSOST,65140,PK013,IMAG
ANTICHAN,65370,PK014,IMAG
ANTIN,65220,PK015,IMAG
ANTIST,65200,PK016,VECT
ARAGNOUET,65170,PK017,IMAG
ARBEOST,65560,PK018,IMAG
ARCIZAC-ADOUR,65360,PK019,VECT
ARCIZAC-EZ-ANGLES,65100,PK020,IMAG
ARCIZANS-AVANT,65400,PK021,IMAG
ARCIZANS-DESSUS,65400,PK022,IMAG
ARDENGOST,65240,PK023,IMAG
ARGELES BAGNERES,65200,PK024,VECT
ARGELES-GAZOST,65400,PK025,IMAG
ARIES ESPENAN,65230,PK026,IMAG
ARMENTEULE,65240,PK027,IMAG
ARNE,65670,PK028,IMAG
ARRAS EN LAVEDAN,65400,PK029,IMAG
ARRAYOU-LAHITTE,65100,PK247,IMAG
ARREAU,65240,PK031,VECT
ARRENS-MARSOUS,65400,PK032,IMAG
ARRODETS,65130,PK034,IMAG
ARRODETS EZ ANGLES,65100,PK033,IMAG
ARTAGNAN,65500,PK035,IMAG
ARTALENS SOUIN,65400,PK036,IMAG
ARTIGUEMY,65130,PK037,IMAG
ARTIGUES,65100,PK038,IMAG
ASPIN AURE,65240,PK039,IMAG
ASPIN-EN-LAVEDAN,65100,PK040,IMAG
ASQUE,65130,PK041,IMAG
ASTE,65200,PK042,IMAG
ASTUGUE,65200,PK043,VECT
AUBAREDE,65350,PK044,IMAG
AUCUN,65400,PK045,IMAG
AULON,65240,PK046,IMAG
AUREILHAN,65800,PK047,VECT
AURENSAN,65390,PK048,IMAG
AURIEBAT,65700,PK049,IMAG
AVAJAN,65240,PK050,IMAG
AVENTIGNAN,65660,PK051,VECT
AVERAN,65380,PK052,VECT
AVEUX,65370,PK053,IMAG
AVEZAC-PRAT-LAHITTE,65130,PK054,IMAG
AYROS ARBOUIX,65400,PK055,IMAG
AYZAC OST,65400,PK056,IMAG
AZEREIX,65380,PK057,VECT
AZET,65170,PK058,IMAG
BAGNERES-DE-BIGORRE,65200,PK059,VECT
BANIOS,65200,PK060,VECT
BARBACHEN,65140,PK061,IMAG
BARBAZAN DEBAT,65690,PK062,IMAG
BARBAZAN DESSUS,65360,PK063,IMAG
BAREGES,65120,PK481,IMAG
BAREILLES,65240,PK064,IMAG
BARLEST,65100,PK065,VECT
BARRANCOUEU,65240,PK066,IMAG
BARRY,65380,PK067,VECT
BARTHE,65230,PK068,IMAG
BARTRES,65100,PK070,VECT
BATSERE,65130,PK071,IMAG
BAZET,65460,PK072,IMAG
BAZILLAC,65140,PK073,IMAG
BAZORDAN,65670,PK074,IMAG
BAZUS AURE,65170,PK075,IMAG
BAZUS-NESTE,65250,PK076,VECT
BEAUCENS,65400,PK077,IMAG
BEAUDEAN,65710,PK078,VECT
BEGOLE,65190,PK079,IMAG
BENAC,65380,PK080,VECT
BENQUE,65130,PK081,IMAG
BERBERUST-LIAS,65100,PK082,IMAG
BERNAC-DEBAT,65360,PK083,VECT
BERNAC-DESSUS,65360,PK084,VECT
BERNADETS-DEBAT,65220,PK085,IMAG
BERNADETS-DESSUS,65190,PK086,IMAG
BERTREN,65370,PK087,IMAG
BETBEZE,65230,PK088,IMAG
BETPOUEY,65120,PK089,IMAG
BETPOUY,65230,PK090,IMAG
BETTES,65130,PK091,VECT
BEYREDE-JUMET,65410,PK092,IMAG
BIZE,65150,PK093,VECT
BIZOUS,65150,PK094,VECT
BONNEFONT,65220,PK095,IMAG
BONNEMAZON,65130,PK096,IMAG
BONREPOS,65330,PK097,IMAG
BOO-SILHEN,65400,PK098,IMAG
BORDERES LOURON,65590,PK099,IMAG
BORDERES SUR-L ECHEZ,65320,PK100,VECT
BORDES,65190,PK101,IMAG
BOUILH-DEVANT,65140,PK102,IMAG
BOUILH-PEREUILH,65350,PK103,IMAG
BOULIN,65350,PK104,IMAG
BOURG-DE-BIGORRE,65130,PK105,IMAG
BOURISP,65170,PK106,IMAG
BOURREAC,65100,PK107,IMAG
BOURS,65460,PK108,VECT
BRAMEVAQUE,65370,PK109,IMAG
BUGARD,65220,PK110,IMAG
BULAN,65130,PK111,IMAG
BUN,65400,PK112,IMAG
BURG,65190,PK113,IMAG
BUZON,65140,PK114,IMAG
CABANAC,65350,PK115,IMAG
CADEAC,65240,PK116,IMAG
CADEILHAN-TRACHERE,65170,PK117,IMAG
CAHARET,65190,PK118,IMAG
CAIXON,65500,PK119,VECT
CALAVANTE,65190,PK120,IMAG
CAMALES,65500,PK121,IMAG
CAMOUS,65410,PK122,IMAG
CAMPAN,65710,PK123,IMAG
CAMPARAN,65170,PK124,IMAG
CAMPISTROUS,65300,PK125,IMAG
CAMPUZAN,65230,PK126,IMAG
CANTAOUS,65150,PK482,VECT
CAPVERN,65130,PK127,VECT
CASTELBAJAC,65330,PK128,IMAG
CASTELNAU-MAGNOAC,65230,PK129,IMAG
CASTELNAU-RIVIERE-BASSE,65700,PK130,IMAG
CASTELVIEILH,65350,PK131,IMAG
CASTERA-LANUSSE,65190,PK132,IMAG
CASTERA-LOU,65350,PK133,IMAG
CASTERETS,65230,PK134,IMAG
CASTILLON,65130,PK135,IMAG
CAUBOUS,65230,PK136,IMAG
CAUSSADE-RIVIERE,65700,PK137,IMAG
CAUTERETS,65110,PK138,VECT
CAZARILH,65370,PK139,IMAG
CAZAUX DEBAT,65590,PK140,IMAG
CAZAUX FRECHET ANERAN CAMORS,65240,PK141,IMAG
CHELLE DEBAT,65350,PK142,IMAG
CHELLE-SPOU,65130,PK143,IMAG
CHEUST,65100,PK144,IMAG
CHEZE,65120,PK145,IMAG
CHIS,65800,PK146,IMAG
CIEUTAT,65200,PK147,VECT
CIZOS,65230,PK148,IMAG
CLARAC,65190,PK149,IMAG
CLARENS,65300,PK150,IMAG
COLLONGUES,65350,PK151,IMAG
COUSSAN,65350,PK153,IMAG
CRECHETS,65370,PK154,IMAG
DEVEZE,65230,PK155,IMAG
DOURS,65350,PK156,IMAG
ENS,65170,PK157,IMAG
ESBAREICH,65370,PK158,IMAG
ESCALA,65250,PK159,IMAG
ESCAUNETS,65500,PK160,VECT
ESCONDEAUX,65140,PK161,IMAG
ESCONNETS,65130,PK162,IMAG
ESCOTS,65130,PK163,IMAG
ESCOUBES-POUTS,65100,PK164,IMAG
ESPARROS,65130,PK165,IMAG
ESPECHE,65130,PK166,IMAG
ESPIEILH,65130,PK167,IMAG
ESQUIEZE-SERE,65120,PK168,IMAG
ESTAING,65400,PK169,IMAG
ESTAMPURES,65220,PK170,IMAG
ESTARVIELLE,65240,PK171,IMAG
