LA ROCHETTE,16110,90282,VECT
LA TACHE,16260,90377,IMAG
LACHAISE,16300,90176,VECT
LADIVILLE,16120,90177,VECT
LAGARDE-SUR-LE-NE,16300,90178,VECT
LAMERAC,16300,90179,VECT
LAPRADE,16390,90180,IMAG
LE BOUCHAGE,16350,90054,VECT
LE GRAND MADIEU,16450,90157,VECT
LE LINDOIS,16310,90188,VECT
LE TATRE,16360,90380,VECT
LE VIEUX-CERIER,16350,90403,VECT
LES ADJOTS,16700,90002,VECT
LES ESSARDS,16210,90130,VECT
LES GOURS,16140,90155,VECT
LES PINS,16260,90261,VECT
LESSAC,16500,90181,VECT
LESTERPS,16420,90182,VECT
LEZIGNAC-DURAND,16310,90183,VECT
LICHERES,16460,90184,VECT
LIGNE,16140,90185,VECT
LIGNIERES-SONNEVILLE,16130,91186,VECT
LINARS,16730,90187,VECT
L&#039;ISLE D&#039;ESPAGNAC,16340,90166,VECT
LONDIGNY,16700,90189,VECT
LONGRE,16240,90190,VECT
LONNES,16230,90191,VECT
LOUZAC SAINT ANDRE,16100,91193,VECT
LUPSAULT,16140,90194,VECT
LUSSAC,16450,90195,VECT
LUXE,16230,90196,VECT
MAGNAC-LAVALETTE-VILLARS,16320,90198,IMAG
MAGNAC-SUR-TOUVRE,16600,90199,VECT
MAINE-DE-BOIXE,16230,90200,VECT
MAINFONDS,16250,90201,IMAG
MAINXE,16200,91202,VECT
MAINZAC,16380,90203,IMAG
MALAVILLE,16120,91204,VECT
MANOT,16500,90205,VECT
MANSLE,16230,90206,VECT
MARCILLAC-LANVILLE,16140,90207,VECT
MAREUIL,16170,90208,VECT
MARILLAC-LE-FRANC,16110,90209,VECT
MARSAC,16570,90210,VECT
MARTHON,16380,90211,VECT
MASSIGNAC,16310,90212,VECT
MAZEROLLES,16310,90213,VECT
MAZIERES,16270,90214,VECT
MEDILLAC,16210,90215,VECT
MERIGNAC,16200,91216,VECT
MERPINS,16100,91217,VECT
MESNAC,16370,91218,VECT
METAIRIES (LES),16200,91220,VECT
MONS,16140,90221,VECT
MONTBOYER,16620,90222,VECT
MONTBRON,16220,90223,VECT
MONTCHAUDE,16300,90224,VECT
MONTEMBOEUF,16310,90225,VECT
MONTIGNAC-CHARENTE,16330,90226,VECT
MONTIGNAC-LE-COQ,16390,90227,IMAG
MONTIGNE,16170,90228,VECT
MONTJEAN,16240,90229,VECT
MONTMOREAU-SAINT-CYBARD,16190,90230,VECT
MONTROLLET,16420,90231,VECT
MORNAC,16600,90232,VECT
MOSNAC,16120,91233,IMAG
MOULIDARS,16290,90234,VECT
MOUTHIERS-SUR-BOEME,16440,90236,VECT
MOUTON,16460,90237,VECT
MOUTONNEAU,16460,90238,VECT
MOUZON,16310,90239,VECT
NABINAUD,16390,90240,IMAG
NANCLARS,16230,90241,VECT
NANTEUIL EN VALLEE,16700,90242,VECT
NERCILLAC,16200,91243,VECT
NERSAC,16440,90244,VECT
NIEUIL,16270,90245,VECT
NONAC,16190,90246,IMAG
NONAVILLE,16120,91247,VECT
ORADOUR,16140,90248,VECT
ORADOUR-FANAIS,16500,90249,VECT
ORGEDEUIL,16220,90250,VECT
ORIOLLES,16480,90251,VECT
ORIVAL,16210,90252,VECT
PAIZAY NAUDOUIN EMBOURIE,16240,90253,VECT
PALLUAUD,16390,90254,IMAG
PARZAC,16450,90255,VECT
PASSIRAC,16480,90256,VECT
PEREUIL,16250,90257,IMAG
PERIGNAC,16250,90258,IMAG
PILLAC,16390,90260,IMAG
PLAIZAC,16170,90262,VECT
PLASSAC-ROUFFIAC,16250,90263,VECT
PLEUVILLE,16490,90264,VECT
POULLIGNAC,16190,90267,IMAG
POURSAC,16700,90268,VECT
PRANZAC,16110,90269,VECT
PRESSIGNAC,16150,90270,VECT
PUYMOYEN,16400,90271,VECT
PUYREAUX,16230,90272,VECT
RAIX,16240,90273,VECT
RANCOGNE,16110,90274,VECT
RANVILLE-BREUILLAUD,16140,90275,VECT
REIGNAC,16360,90276,VECT
REPARSAC,16200,91277,VECT
RIOUX-MARTIN,16210,90279,IMAG
RIVIERES,16110,90280,VECT
RONSENAC,16320,90283,IMAG
ROUFFIAC,16210,90284,IMAG
ROUGNAC,16320,90285,VECT
ROUILLAC,16170,90286,VECT
ROULLET SAINT ESTEPHE,16440,90287,VECT
ROUMAZIERES-LOUBERT,16270,90192,VECT
ROUSSINES,16310,90289,VECT
ROUZEDE,16220,90290,IMAG
RUELLE,16600,90291,VECT
RUFFEC,16700,90292,VECT
SAINT AMAND DE MONTMOREAU,16190,90294,VECT
SAINT-ADJUTORY,16310,90293,VECT
SAINT-AMANT-DE-BOIXE,16330,90295,VECT
SAINT-AMANT-DE-BONNIEURE,16230,90296,VECT
SAINT-AMANT-DE-NOUERE,16170,90298,VECT
SAINT-ANGEAU,16230,90300,VECT
SAINT-AULAIS-LA-CHAPELLE,16300,90301,VECT
SAINT-AVIT,16210,90302,VECT
SAINT-BONNET,16300,90303,VECT
SAINT-BRICE,16100,91304,VECT
SAINT-CHRISTOPHE,16420,90306,VECT
SAINT-CIERS-SUR-BONNIEURE,16230,90307,VECT
SAINT-CLAUD,16450,90308,VECT
SAINT-COUTANT,16350,90310,VECT
SAINT-CYBARDEAUX,16170,90312,VECT
SAINTE-COLOMBE,16230,90309,VECT
SAINTE-SEVERE,16200,91349,VECT
SAINTE-SOULINE,16480,90354,VECT
SAINT-EUTROPE,16190,90314,IMAG
SAINT-FELIX,16480,90315,VECT
SAINT-FORT-SUR-LE-NE,16130,91316,VECT
SAINT-FRAIGNE,16140,90317,VECT
SAINT-FRONT,16460,90318,VECT
SAINT-GENIS-D&#039;HIERSAC,16570,90320,VECT
SAINT-GEORGES,16700,90321,VECT
SAINT-GERMAIN-DE-CONFOLENS,16500,90322,VECT
SAINT-GERMAIN-DE-MONTBRON,16380,90323,IMAG
SAINT-GOURSON,16700,90325,VECT
SAINT-GROUX,16230,90326,VECT
SAINT-LAURENT-DE-BELZAGOT,16190,90328,IMAG
SAINT-LAURENT-DE-CERIS,16450,90329,VECT
SAINT-LAURENT-DE-COGNAC,16100,91330,VECT
SAINT-LAURENT-DES-COMBES,16480,90331,VECT
SAINT-LEGER,16250,90332,IMAG
SAINT-MARTIAL,16190,90334,IMAG
SAINT-MARTIN-DU-CLOCHER,16700,90335,VECT
SAINT-MARY,16260,90336,VECT
SAINT-MAURICE-DES-LIONS,16500,90337,VECT
SAINT-MEDARD-DE-BARBEZIEUX,16300,90338,VECT
SAINT-MEME-LES-CARRIERES,16720,91340,VECT
SAINT-MICHEL,16470,90341,VECT
SAINT-PALAIS-DU-NE,16300,90342,VECT
SAINT-PREUIL,16130,91343,VECT
SAINT-QUENTIN-DE-CHALAIS,16210,90346,VECT
SAINT-QUENTIN-SUR-CHARENTE,16150,90345,VECT
SAINT-ROMAIN,16210,90347,IMAG
SAINT-SATURNIN,16290,90348,VECT
SAINT-SEVERIN,16390,90350,VECT
SAINT-SIMEUX,16120,91351,VECT
SAINT-SIMON,16120,91352,VECT
SAINT-SORNIN,16220,90353,VECT
SAINT-SULPICE-DE-COGNAC,16370,91355,VECT
SAINT-SULPICE-DE-RUFFEC,16460,90356,VECT
SAINT-VALLIER,16480,90357,VECT
SAINT-YRIEIX-SUR-CHARENTE,16710,90358,VECT
SALLES-D ANGLES,16130,91359,VECT
SALLES-DE-BARBEZIEUX,16300,90360,VECT
SALLES-DE-VILLEFAGNAN,16700,90361,VECT
SALLES-LAVALETTE,16190,90362,VECT
SAULGOND,16420,90363,VECT
SAUVAGNAC,16310,90364,VECT
SAUVIGNAC,16480,90365,VECT
SEGONZAC,16130,91366,VECT
SERS,16410,90368,VECT
SIGOGNE,16200,91369,VECT
SIREUIL,16440,90370,VECT
SONNEVILLE,16170,90371,VECT
SOUFFRIGNAC,16380,90372,IMAG
SOUVIGNE,16240,90373,VECT
SOYAUX,16800,90374,VECT
ST PROJET ST CONSTANT,16110,90344,VECT
SUAUX,16260,90375,VECT
SURIS,16270,90376,VECT
TAIZE-AIZIE,16700,90378,IMAG
TAPONNAT-FLEURIGNAC,16110,90379,VECT
THEIL-RABIER,16240,90381,VECT
TORSAC,16410,90382,VECT
TOURRIERS,16560,90383,VECT
TOUVERAC,16360,90384,VECT
TOUVRE,16600,90385,VECT
TOUZAC,16120,91386,VECT
TRIAC-LAUTRAIT,16200,91387,VECT
TROIS-PALIS,16730,90388,VECT
TURGON,16350,90389,VECT
TUSSON,16140,90390,VECT
TUZIE,16700,90391,VECT
VALENCE,16460,90392,VECT
VARS,16330,90393,VECT
VAUX-LAVALETTE,16320,90394,IMAG
VAUX-ROUILLAC,16170,90395,VECT
VENTOUSE,16460,90396,VECT
VERDILLE,16140,90397,VECT
VERNEUIL,16310,90398,IMAG
VERRIERES,16130,91399,VECT
VERTEUIL-SUR-CHARENTE,16510,90400,VECT
VERVANT,16330,90401,IMAG
VIBRAC,16120,91402,VECT
VIEUX-RUFFEC,16350,90404,VECT
VIGNOLLES,16300,90405,VECT
VILHONNEUR,16220,90406,VECT
VILLEBOIS-LAVALETTE,16320,90408,IMAG
VILLEFAGNAN,16240,90409,VECT
VILLEGATS,16700,90410,VECT
VILLEJESUS,16140,90411,VECT
VILLEJOUBERT,16560,90412,VECT
VILLIERS LE ROUX,16240,90413,VECT
VILLOGNON,16230,90414,VECT
VINDELLE,16430,90415,VECT
VITRAC-SAINT-VINCENT,16310,90416,VECT
VIVILLE,16120,91417,IMAG
VOEUIL-ET-GIGET,16400,90418,VECT
VOUHARTE,16330,90419,IMAG
VOULGEZAC,16250,90420,VECT
VOUTHON,16220,90421,IMAG
VOUZAN,16410,90422,VECT
XAMBES,16330,90423,VECT
YVIERS,16210,90424,IMAG
YVRAC-ET-MALLEYRAND,16110,90425,VECT
