AIGURANDE,36140,G0001,VECT
AIZE,36150,G0002,IMAG
AMBRAULT,36120,G0003,IMAG
ANJOUIN,36210,G0004,IMAG
ARDENTES,36120,G0005,VECT
ARGENTON SUR CREUSE,36200,G0006,IMAG
ARGY,36500,G0007,VECT
ARPHEUILLES,36700,G0008,VECT
ARTHON,36330,G0009,VECT
AZAY-LE-FERRON,36290,G1010,VECT
BADECON-LE-PIN,36200,G0158,VECT
BAGNEUX,36210,G0011,VECT
BARAIZE,36270,G0012,VECT
BAUDRES,36110,G0013,IMAG
BAZAIGES,36270,G0014,VECT
BEAULIEU,36310,G0015,VECT
BELABRE,36370,G1016,VECT
BOMMIERS,36120,G0019,IMAG
BONNEUIL,36310,G0020,VECT
BOUESSE,36200,G0022,IMAG
BOUGES-LE-CHATEAU,36110,G0023,IMAG
BRETAGNE,36110,G0024,IMAG
BRIANTES,36400,G0025,VECT
BRION,36110,G0026,IMAG
BRIVES,36100,G0027,IMAG
BUXEUIL,36150,G0029,IMAG
BUXIERES-D&#039;AILLAC,36230,G0030,VECT
BUZANCAIS,36500,G0031,VECT
CEAULMONT,36200,G0032,VECT
CELON,36200,G0033,VECT
CHABRIS,36210,G0034,IMAG
CHAILLAC,36310,G0035,VECT
CHALAIS,36370,G1036,VECT
CHAMPILLET,36160,G0038,IMAG
CHASSENEUIL,36800,G0042,IMAG
CHASSIGNOLLES,36400,G0043,IMAG
CHATEAUROUX,36000,G0044,VECT
CHATILLON-SUR-INDRE,36700,G0045,VECT
CHAVIN,36200,G0048,VECT
CHAZELET,36170,G0049,VECT
CHEZELLES,36500,G0050,VECT
CHITRAY,36800,G0051,VECT
CHOUDAY,36100,G0052,IMAG
CIRON,36300,G1053,VECT
CLERE-DU-BOIS,36700,G0054,IMAG
CLION,36700,G0055,VECT
CLUIS,36340,G0056,VECT
COINGS,36130,G0057,VECT
CONCREMIERS,36300,G1058,VECT
CONDE,36100,G0059,VECT
CREVANT,36140,G0060,VECT
CROZON-SUR-VAUVRE,36140,G0061,IMAG
CUZION,36190,G0062,VECT
DEOLS,36130,G0063,VECT
DIORS,36130,G0064,VECT
DIOU,36260,G0065,IMAG
DOUADIC,36300,G1066,VECT
DUNET,36310,G0067,IMAG
DUN-LE-POELIER,36210,G0068,VECT
ECUEILLE,36240,G0069,IMAG
EGUZON-CHANTOME,36270,G0070,VECT
ETRECHET,36120,G0071,VECT
