AIGUEPERSE,63260,P2001,VECT
AIX-LA-FAYETTE,63980,P4002,VECT
AMBERT,63600,P4003,VECT
ANTOINGT,63340,P1005,VECT
ANZAT-LE-LUGUET,63420,P1006,VECT
APCHAT,63420,P1007,VECT
ARCONSAT,63250,P4008,VECT
ARDES,63420,P1009,VECT
ARLANC,63220,P4010,VECT
ARS-LES-FAVETS,63700,P2011,VECT
ARTONNE,63460,P2012,VECT
AUBIAT,63260,P2013,VECT
AUBIERE,63170,P0014,VECT
AUBUSSON-D AUVERGNE,63120,P4015,VECT
AUGEROLLES,63930,P4016,VECT
AUGNAT,63340,P1017,VECT
AULHAT-SAINT-PRIVAT,63500,P1018,IMAG
AULNAT,63510,P0019,VECT
AURIERES,63210,P0020,VECT
AUTHEZAT,63114,P0021,VECT
AUZAT-LA-COMBELLE,63570,P1022,VECT
AUZELLES,63590,P4023,VECT
AVEZE,63690,P0024,VECT
AYAT-SUR-SIOULE,63390,P2025,VECT
AYDAT,63970,P0026,VECT
BAFFIE,63600,P4027,VECT
BAGNOLS,63810,P0028,VECT
BANSAT,63570,P1029,VECT
BAS-ET-LEZAT,63310,P2030,VECT
BEAULIEU,63570,P1031,VECT
BEAUMONT,63110,P0032,VECT
BEAUMONT-LES-RANDAN,63310,P2033,VECT
BEAUREGARD-L EVEQUE,63116,P0034,VECT
BEAUREGARD-VENDON,63460,P2035,VECT
BERGONNE,63500,P1036,VECT
BERTIGNAT,63480,P4037,VECT
BESSE ET SAINT ANASTAISE,63610,P1038,VECT
BEURRIERES,63220,P4039,VECT
BILLOM,63160,P0040,VECT
BIOLLET,63640,P2041,VECT
BLANZAT,63112,P0042,VECT
BLOT-L EGLISE,63440,P2043,VECT
BONGHEAT,63160,P0044,VECT
BORT-L ETANG,63190,P0045,VECT
BOUDES,63340,P1046,VECT
BOURG-LASTIC,63760,P0048,VECT
BOUZEL,63910,P0049,VECT
BRASSAC-LES-MINES,63570,P1050,VECT
BRENAT,63500,P1051,VECT
BRIFFONS,63820,P0053,VECT
BROMONT-LAMOTHE,63230,P0055,VECT
BROUSSE,63490,P4056,VECT
BULHON,63350,P4058,VECT
BUSSEOL,63270,P0059,VECT
BUSSIERES,63330,P2060,VECT
BUSSIERES-ET-PRUNS,63260,P2061,VECT
BUXIERES-SOUS-MONTAIGUT,63700,P2062,VECT
CEBAZAT,63118,P0063,VECT
CEILLOUX,63520,P0065,VECT
CELLES SUR DUROLLE,63250,P4066,VECT
CELLULE,63200,P2068,VECT
CEYRAT,63122,P0070,VECT
CEYSSAT,63210,P0071,VECT
CHABRELOCHE,63250,P4072,VECT
CHADELEUF,63320,P1073,VECT
CHALUS,63340,P1074,VECT
CHAMALIERES,63400,P0075,VECT
CHAMBON-SUR-DOLORE,63980,P4076,VECT
CHAMBON-SUR-LAC,63790,P1077,VECT
CHAMEANE,63580,P1078,VECT
CHAMPAGNAT-LE-JEUNE,63580,P1079,VECT
CHAMPEIX,63320,P1080,VECT
CHAMPETIERES,63600,P4081,VECT
CHAMPS,63440,P2082,VECT
CHANAT-LA-MOUTEYRE,63530,P0083,VECT
CHANONAT,63450,P0084,VECT
CHAPDES-BEAUFORT,63230,P0085,VECT
CHAPPES,63720,P2089,VECT
CHAPTUZAT,63260,P2090,VECT
CHARBONNIERES-LES-VARENNES,63410,P2092,VECT
CHARBONNIERES-LES-VIEILLES,63410,P2093,VECT
CHARBONNIER-LES-MINES,63340,P1091,VECT
CHARENSAT,63640,P2094,VECT
CHARNAT,63290,P4095,VECT
CHAS,63160,P0096,VECT
CHASSAGNE,63320,P1097,VECT
CHASTREIX,63680,P0098,VECT
CHATEAUGAY,63119,P2099,VECT
CHATEAUNEUF-LES-BAINS,63390,P2100,VECT
CHATEAU-SUR-CHER,63330,P2101,VECT
CHATELDON,63290,P4102,VECT
CHATELGUYON,63140,P2103,VECT
CHAUMONT-LE-BOURG,63220,P4105,VECT
CHAURIAT,63117,P0106,VECT
CHAVAROUX,63720,P2107,VECT
CHIDRAC,63320,P1109,VECT
CISTERNES-LA-FORET,63740,P0110,VECT
CLEMENSAT,63320,P1111,VECT
CLERLANDE,63720,P2112,VECT
CLERMONT FERRAND,63100,P0113,VECT
COLLANGES,63340,P1114,VECT
COMBRAILLES,63380,P0115,VECT
COMBRONDE,63460,P2116,VECT
COMPAINS,63610,P1117,IMAG
CONDAT-EN-COMBRAILLE,63380,P0118,VECT
CONDAT-LES-MONTBOISSIER,63490,P4119,VECT
CORENT,63730,P0120,VECT
COUDES,63114,P1121,VECT
COURGOUL,63320,P1122,VECT
COURNOLS,63450,P0123,VECT
COURNON D AUVERGNE,63800,P0124,VECT
COURPIERE,63120,P4125,VECT
CRESTE,63320,P1127,VECT
CREVANT-LAVEINE,63350,P4128,VECT
CROS,63810,P0129,VECT
CULHAT,63350,P4131,VECT
CUNLHAT,63590,P4132,VECT
DALLET,63111,P0133,VECT
DAUZAT-SUR-VODABLE,63340,P1134,VECT
DAVAYAT,63200,P2135,VECT
DOMAIZE,63520,P0136,VECT
DORANGES,63220,P4137,VECT
DORAT,63300,P4138,VECT
DORE-L EGLISE,63220,P4139,VECT
DURMIGNAT,63700,P2140,VECT
DURTOL,63830,P0141,VECT
ECHANDELYS,63980,P4142,VECT
EFFIAT,63260,P2143,VECT
EGLISENEUVE-D ENTRAIGUES,63850,P1144,VECT
EGLISENEUVE-DES-LIARDS,63490,P1145,VECT
EGLISENEUVE-PRES-BILLOM,63160,P0146,VECT
EGLISOLLES,63840,P4147,VECT
ENNEZAT,63720,P2148,VECT
ENTRAIGUES,63720,P2149,VECT
ENVAL,63530,P2150,VECT
ESCOUTOUX,63300,P4151,VECT
ESPINASSE,63390,P2152,VECT
ESPINCHAL,63850,P1153,VECT
ESPIRAT,63160,P0154,VECT
ESTANDEUIL,63520,P0155,VECT
ESTEIL,63570,P1156,VECT
FAYET-LE-CHATEAU,63160,P0157,VECT
FAYET-RONAYE,63630,P4158,VECT
FERNOEL,63620,P0159,VECT
FLAT,63500,P1160,VECT
FOURNOLS,63980,P4162,VECT
GELLES,63740,P0163,VECT
GERZAT,63360,P0164,VECT
GIAT,63620,P0165,VECT
GIGNAT,63340,P1166,VECT
GIMEAUX,63200,P2167,VECT
GLAINE-MONTAIGUT,63160,P0168,VECT
GOUTTIERES,63390,P2171,VECT
GRANDEYROLLES,63320,P1172,VECT
GRANDRIF,63600,P4173,VECT
