ABANCOURT,60220,O0001,VECT
ABBECOURT,60430,O0002,VECT
ABBEVILLE ST LUCIEN,60480,O1003,VECT
ACHY,60690,O0004,VECT
ACY EN MULTIEN,60620,O3005,VECT
AGNETZ,60600,O1007,VECT
AIRION,60600,O1008,VECT
ALLONNE,60000,O0009,VECT
AMBLAINVILLE,60110,O0010,VECT
AMY,60310,O2011,VECT
ANDEVILLE,60570,O0012,VECT
ANGICOURT,60940,O1013,VECT
ANGIVILLERS,60130,O1014,VECT
ANGY,60250,O1015,VECT
ANSACQ,60250,O1016,VECT
ANSAUVILLERS,60120,O1017,VECT
ANSERVILLE,60540,O0018,VECT
ANTHEUIL PORTES,60162,O2019,VECT
ANTILLY,60620,O3020,VECT
APPILLY,60400,O2021,VECT
APREMONT,60300,O3022,VECT
ARMANCOURT,60880,O2023,VECT
ARSY,60190,O2024,VECT
ATTICHY,60350,O2025,VECT
AUCHY LA MONTAGNE,60360,O0026,VECT
AUGER ST VINCENT,60800,O3027,VECT
AUMONT EN HALATTE,60300,O3028,VECT
AUNEUIL,60390,O0029,VECT
AUTEUIL,60390,O0030,VECT
AUTHEUIL EN VALOIS,60890,O3031,VECT
AUTRECHES,60350,O2032,VECT
AUX MARAIS,60000,O0703,VECT
AVILLY ST LEONARD,60300,O3033,VECT
AVRECHY,60130,O1034,VECT
AVRICOURT,60310,O2035,VECT
AVRIGNY,60190,O1036,VECT
BABOEUF,60400,O2037,VECT
BACHIVILLERS,60240,O0038,VECT
BACOUEL,60120,O1039,VECT
BAILLEUL LE SOC,60190,O1040,VECT
BAILLEUL SUR THERAIN,60930,O1041,VECT
BAILLEVAL,60140,O1042,VECT
BAILLY,60170,O2043,VECT
BALAGNY SUR THERAIN,60250,O3044,VECT
BARBERY,60810,O3045,VECT
BARGNY,60620,O3046,VECT
BARON,60300,O3047,VECT
BAUGY,60113,O2048,VECT
BAZANCOURT,60380,O0049,VECT
BAZICOURT,60700,O1050,VECT
BEAUDEDUIT,60210,O0051,VECT
BEAUGIES SOUS BOIS,60640,O2052,VECT
BEAULIEU LES FONTAINES,60310,O2053,VECT
BEAUMONT LES NONAINS,60390,O0054,VECT
BEAURAINS LES NOYON,60400,O2055,VECT
BEAUREPAIRE,60700,O3056,VECT
BEAUVAIS,60000,O0057,VECT
BEAUVOIR,60120,O1058,VECT
BEHERICOURT,60400,O2059,VECT
BELLE EGLISE,60540,O0060,VECT
BELLOY,60490,O2061,VECT
