ABBARETZ,44170,IP001,VECT
AIGREFEUILLE SUR MAINE,44140,IL002,VECT
ANCENIS,44150,IL003,VECT
ANETZ,44150,IL004,VECT
ARTHON-EN-RETZ,44320,IN005,VECT
ASSERAC,44410,IM006,VECT
AVESSAC,44460,IM007,VECT
BARBECHAT,44450,IL008,VECT
BASSE-GOULAINE,44115,IL009,VECT
BATZ-SUR-MER,44740,IM010,VECT
BELLIGNE,44370,IL011,VECT
BESNE,44160,IM013,VECT
BIGNON (LE),44140,IL014,VECT
BLAIN,44130,IL015,VECT
BOISSIERE-DU-DORE (LA),44430,IL016,VECT
BONNOEUVRE,44540,IL017,VECT
BOUAYE,44830,IL018,VECT
BOUEE,44260,IM019,VECT
BOUGUENAIS,44340,IL020,VECT
BOURGNEUF EN RETZ,44580,IN021,VECT
BOUSSAY,44190,IL022,VECT
BOUVRON,44130,IL023,VECT
BRAINS,44830,IL024,VECT
CAMPBON,44750,IM025,VECT
CARQUEFOU,44470,IL026,VECT
CASSON,44390,IP027,VECT
CELLIER (LE),44850,IL028,VECT
CHAPELLE-BASSE-MER (LA),44450,IL029,VECT
CHAPELLE-HEULIN (LA),44330,IL032,VECT
CHAPELLE-SUR-ERDRE (LA),44240,IL035,VECT
CHATEAUBRIANT,44110,IP036,VECT
CHATEAU-THEBAUD,44690,IL037,VECT
CHAUVE,44320,IN038,VECT
CHEIX-EN-RETZ,44640,IN039,VECT
CHEMERE,44680,IN040,VECT
CHEVROLIERE (LA),44118,IL041,VECT
CLISSON,44190,IL043,VECT
CONQUEREUIL,44290,IP044,VECT
CORCOUE-SUR-LOGNE,44650,IL156,VECT
CORDEMAIS,44360,IL045,VECT
CORSEPT,44560,IN046,VECT
COUERON,44220,IL047,VECT
COUFFE,44521,IL048,VECT
CROSSAC,44160,IM050,VECT
DERVAL,44590,IP051,VECT
DONGES,44480,IM052,VECT
DREFFEAC,44530,IM053,VECT
ERBRAY,44110,IP054,VECT
FAY DE BRETAGNE,44130,IL056,VECT
FEGREAC,44460,IM057,VECT
FERCE,44660,IP058,VECT
FRESNAY-EN-RETZ,44580,IN059,VECT
FRESNE-SUR-LOIRE (LE),49123,IL060,VECT
FROSSAY,44320,IN061,VECT
GENESTON,44140,IL223,VECT
GETIGNE,44190,IL063,VECT
GORGES,44190,IL064,VECT
GRANDCHAMP-DES-FONTAINES,44119,IL066,VECT
GUEMENE PENFAO,44290,IP067,VECT
GUENROUET,44530,IM068,VECT
GUERANDE,44350,IM069,VECT
HAIE-FOUASSIERE (LA),44690,IL070,VECT
HAUTE-GOULAINE,44115,IL071,VECT
HERBIGNAC,44410,IM072,VECT
HERIC,44810,IP073,VECT
INDRE,44610,IK074,VECT
ISSE,44520,IP075,VECT
JANS,44170,IP076,VECT
JOUE-SUR-ERDRE,44440,IL077,VECT
JUIGNE-DES-MOUTIERS,44670,IP078,VECT
LA BAULE-ESCOUBLAC,44500,IM055,VECT
LA BERNERIE EN RETZ,44760,IN012,VECT
LA CHAPELLE DES MARAIS,44410,IM030,VECT
LA CHAPELLE LAUNAY,44260,IM033,VECT
LA CHAPELLE ST SAUVEUR,44370,IL034,VECT
LA CHAPELLE-GLAIN,44670,IP031,VECT
LA CHEVALLERAIS,44810,IP221,VECT
LA GRIGONNAIS,44170,IP224,VECT
LA MEILLERAYE-DE-BRETAGNE,44520,IP095,VECT
LA MONTAGNE,44620,IK101,VECT
LA PLAINE-SUR-MER,44770,IN126,VECT
LA TURBALLE,44420,IM211,VECT
LANDREAU (LE),44430,IL079,VECT
LAVAU-SUR-LOIRE,44260,IM080,VECT
LE CROISIC,44490,IM049,VECT
LE GAVRE,44130,IL062,VECT
LE GRAND-AUVERNE,44520,IP065,VECT
LE PETIT-AUVERNE,44670,IP121,VECT
LE POULIGUEN,44510,IM135,VECT
LE TEMPLE DE BRETAGNE,44360,IL203,VECT
LEGE,44650,IL081,VECT
LES MOUTIERS EN RETZ,44760,IN106,VECT
LES TOUCHES,44390,IP205,VECT
LIGNE,44850,IL082,VECT
LIMOUZINIERE (LA),44310,IL083,VECT
LOROUX-BOTTEREAU (LE),44430,IL084,VECT
LOUISFERT,44110,IP085,VECT
LUSANGER,44590,IP086,VECT
MACHECOUL,44270,IN087,VECT
MAISDON-SUR-SEVRE,44690,IL088,VECT
MALVILLE,44260,IM089,VECT
MARNE (LA),44270,IN090,VECT
MARSAC-SUR-DON,44170,IP091,VECT
MASSERAC,44290,IP092,VECT
MAUMUSSON,44540,IL093,VECT
MAUVES-SUR-LOIRE,44470,IL094,VECT
MESANGER,44522,IL096,VECT
MESQUER,44420,IM097,VECT
MISSILLAC,44780,IM098,VECT
MOISDON-LA-RIVIERE,44520,IP099,VECT
MONNIERES,44690,IL100,VECT
MONTBERT,44140,IL102,VECT
